0.000000E+0	9.637475E-4
5.000000E-6	8.568168E-4
1.000000E-5	8.060932E-4
1.500000E-5	7.581115E-4
2.000000E-5	8.938313E-4
2.500000E-5	7.690787E-4
3.000000E-5	7.457733E-4
3.500000E-5	8.705258E-4
4.000000E-5	7.526278E-4
4.500000E-5	7.457733E-4
5.000000E-5	7.690787E-4
5.500000E-5	8.623004E-4
6.000000E-5	8.060932E-4
6.500000E-5	8.842349E-4
7.000000E-5	9.157658E-4
7.500000E-5	8.938313E-4
8.000000E-5	7.677078E-4
8.500000E-5	9.075403E-4
9.000000E-5	9.637475E-4
9.500000E-5	9.801984E-4
1.000000E-4	7.430315E-4
1.050000E-4	7.265806E-4
1.100000E-4	8.499622E-4
1.150000E-4	1.059711E-3
1.200000E-4	9.226203E-4
1.250000E-4	9.678602E-4
1.300000E-4	9.075403E-4
1.350000E-4	9.610057E-4
1.400000E-4	8.732677E-4
1.450000E-4	7.649660E-4
1.500000E-4	6.690025E-4
1.550000E-4	5.977154E-4
1.600000E-4	8.156896E-4
1.650000E-4	7.444024E-4
1.700000E-4	7.690787E-4
1.750000E-4	7.361770E-4
1.800000E-4	6.333590E-4
1.850000E-4	7.457733E-4
1.900000E-4	9.993911E-4
1.950000E-4	9.527802E-4
2.000000E-4	8.403659E-4
2.050000E-4	9.390712E-4
2.100000E-4	8.856058E-4
2.150000E-4	7.526278E-4
2.200000E-4	7.183552E-4
2.250000E-4	7.718205E-4
2.300000E-4	8.746386E-4
2.350000E-4	7.594824E-4
2.400000E-4	9.130239E-4
2.450000E-4	8.993149E-4
2.500000E-4	8.732677E-4
2.550000E-4	8.060932E-4
2.600000E-4	8.554459E-4
2.650000E-4	9.760857E-4
2.700000E-4	9.500384E-4
2.750000E-4	8.773804E-4
2.800000E-4	8.431077E-4
2.850000E-4	9.171367E-4
2.900000E-4	1.093984E-3
2.950000E-4	1.013100E-3
3.000000E-4	9.404421E-4
3.050000E-4	8.376241E-4
3.100000E-4	9.034276E-4
3.150000E-4	9.171367E-4
3.200000E-4	1.019955E-3
3.250000E-4	9.555221E-4
3.300000E-4	9.623766E-4
3.350000E-4	1.011729E-3
3.400000E-4	8.705258E-4
3.450000E-4	8.444786E-4
3.500000E-4	7.896423E-4
3.550000E-4	8.033514E-4
3.600000E-4	7.869005E-4
3.650000E-4	7.649660E-4
3.700000E-4	7.690787E-4
3.750000E-4	8.472204E-4
3.800000E-4	9.897947E-4
3.850000E-4	1.124144E-3
3.900000E-4	9.774566E-4
3.950000E-4	9.267330E-4
4.000000E-4	8.184314E-4
4.050000E-4	8.417368E-4
4.100000E-4	8.184314E-4
4.150000E-4	9.870529E-4
