0.000000E+0	9.127498E-3
5.000000E-6	9.024680E-3
1.000000E-5	9.071290E-3
1.500000E-5	9.260476E-3
2.000000E-5	9.064436E-3
2.500000E-5	9.172738E-3
3.000000E-5	9.021938E-3
3.500000E-5	8.928716E-3
4.000000E-5	8.950651E-3
4.500000E-5	9.020567E-3
5.000000E-5	9.054840E-3
5.500000E-5	9.141207E-3
6.000000E-5	9.037018E-3
6.500000E-5	8.946538E-3
7.000000E-5	8.934200E-3
7.500000E-5	9.045243E-3
8.000000E-5	9.278297E-3
8.500000E-5	9.142578E-3
9.000000E-5	9.112418E-3
9.500000E-5	9.117901E-3
1.000000E-4	9.024680E-3
1.050000E-4	9.211123E-3
1.100000E-4	8.979440E-3
1.150000E-4	9.054840E-3
1.200000E-4	9.239912E-3
1.250000E-4	9.090483E-3
1.300000E-4	9.000003E-3
1.350000E-4	8.962989E-3
1.400000E-4	9.008229E-3
1.450000E-4	9.172738E-3
1.500000E-4	9.072661E-3
1.550000E-4	9.067178E-3
1.600000E-4	9.064436E-3
1.650000E-4	9.139836E-3
1.700000E-4	9.180963E-3
1.750000E-4	9.122014E-3
1.800000E-4	9.045243E-3
1.850000E-4	9.080887E-3
1.900000E-4	9.172738E-3
1.950000E-4	9.071290E-3
2.000000E-4	8.993149E-3
2.050000E-4	9.010971E-3
2.100000E-4	9.057581E-3
2.150000E-4	8.854687E-3
2.200000E-4	8.934200E-3
2.250000E-4	9.139836E-3
2.300000E-4	9.260476E-3
2.350000E-4	9.028792E-3
2.400000E-4	8.983552E-3
2.450000E-4	9.187818E-3
2.500000E-4	9.202898E-3
2.550000E-4	9.252250E-3
2.600000E-4	9.174109E-3
2.650000E-4	9.047985E-3
2.700000E-4	8.958876E-3
2.750000E-4	8.994520E-3
2.800000E-4	8.953393E-3
2.850000E-4	9.039760E-3
2.900000E-4	9.063065E-3
2.950000E-4	9.161770E-3
3.000000E-4	9.052098E-3
3.050000E-4	8.962989E-3
3.100000E-4	9.165883E-3
3.150000E-4	9.076774E-3
3.200000E-4	9.102821E-3
3.250000E-4	9.094596E-3
3.300000E-4	9.224832E-3
3.350000E-4	9.115160E-3
3.400000E-4	9.095967E-3
3.450000E-4	9.123385E-3
3.500000E-4	9.215236E-3
3.550000E-4	9.134352E-3
3.600000E-4	9.097338E-3
3.650000E-4	9.046614E-3
3.700000E-4	8.967102E-3
3.750000E-4	8.976698E-3
