0.000000E+0	2.596498E-3
5.000000E-6	2.558112E-3
1.000000E-5	2.514243E-3
1.500000E-5	2.562225E-3
2.000000E-5	2.643108E-3
2.500000E-5	2.666414E-3
3.000000E-5	2.837777E-3
3.500000E-5	2.808988E-3
4.000000E-5	2.733588E-3
4.500000E-5	2.839148E-3
5.000000E-5	2.788424E-3
5.500000E-5	2.824068E-3
6.000000E-5	2.873421E-3
6.500000E-5	2.787054E-3
7.000000E-5	2.789795E-3
7.500000E-5	2.782941E-3
8.000000E-5	2.859712E-3
8.500000E-5	2.826810E-3
9.000000E-5	2.686977E-3
9.500000E-5	2.610207E-3
1.000000E-4	2.655447E-3
1.050000E-4	2.719879E-3
1.100000E-4	2.796650E-3
1.150000E-4	2.750039E-3
1.200000E-4	2.936482E-3
1.250000E-4	2.726734E-3
1.300000E-4	2.723992E-3
1.350000E-4	2.737701E-3
1.400000E-4	2.744555E-3
1.450000E-4	2.603352E-3
1.500000E-4	2.600610E-3
1.550000E-4	2.778828E-3
1.600000E-4	2.803504E-3
1.650000E-4	2.643108E-3
1.700000E-4	2.767861E-3
1.750000E-4	2.670527E-3
1.800000E-4	2.571821E-3
1.850000E-4	2.771974E-3
1.900000E-4	2.874792E-3
1.950000E-4	2.818584E-3
2.000000E-4	2.776086E-3
2.050000E-4	2.643108E-3
2.100000E-4	2.751410E-3
2.150000E-4	2.703428E-3
2.200000E-4	2.659559E-3
2.250000E-4	2.811730E-3
2.300000E-4	2.793908E-3
2.350000E-4	2.799392E-3
2.400000E-4	2.710283E-3
2.450000E-4	2.748668E-3
2.500000E-4	2.702057E-3
2.550000E-4	2.900839E-3
2.600000E-4	2.743185E-3
2.650000E-4	2.614319E-3
2.700000E-4	2.431989E-3
2.750000E-4	2.482712E-3
2.800000E-4	2.680123E-3
2.850000E-4	2.837777E-3
2.900000E-4	2.776086E-3
2.950000E-4	2.840519E-3
3.000000E-4	2.841890E-3
3.050000E-4	2.774715E-3
3.100000E-4	2.758265E-3
3.150000E-4	2.761006E-3
3.200000E-4	2.640367E-3
3.250000E-4	2.621174E-3
3.300000E-4	2.756894E-3
3.350000E-4	2.939224E-3
3.400000E-4	2.841890E-3
3.450000E-4	2.689719E-3
3.500000E-4	2.789795E-3
3.550000E-4	2.736330E-3
3.600000E-4	2.800763E-3
3.650000E-4	2.863824E-3
3.700000E-4	2.782941E-3
3.750000E-4	2.680123E-3
3.800000E-4	2.574563E-3
3.850000E-4	2.626657E-3
3.900000E-4	2.678752E-3
3.950000E-4	2.684236E-3
4.000000E-4	2.758265E-3
4.050000E-4	2.693832E-3
4.100000E-4	2.799392E-3
4.150000E-4	2.715766E-3
4.200000E-4	2.553999E-3
4.250000E-4	2.551258E-3
4.300000E-4	2.629399E-3
4.350000E-4	2.714396E-3
4.400000E-4	2.750039E-3
4.450000E-4	2.865195E-3
4.500000E-4	2.730846E-3
4.550000E-4	2.777457E-3
4.600000E-4	2.493680E-3
4.650000E-4	2.499163E-3
4.700000E-4	2.638996E-3
4.750000E-4	2.840519E-3
4.800000E-4	2.734959E-3
4.850000E-4	2.836406E-3
4.900000E-4	2.821326E-3
4.950000E-4	2.632141E-3
5.000000E-4	2.599239E-3
